rut,fecha,estado,justificada,motivo
96514992-1,2024-03-01,PRESENTE,false,
96514992-1,2024-03-02,PRESENTE,false,
96514992-1,2024-03-03,PRESENTE,false,
96514992-1,2024-03-04,AUSENTE,false,
96514992-1,2024-03-05,AUSENTE,false,
96514992-1,2024-03-06,PRESENTE,false,
96514992-1,2024-03-07,SALIDA_ANTICIPADA,false,
96514992-1,2024-03-08,AUSENTE,true,Certificado medico
96514992-1,2024-03-09,AUSENTE,true,Certificado medico
96514992-1,2024-03-10,SALIDA_ANTICIPADA,false,
58780933-5,2024-03-01,SALIDA_ANTICIPADA,false,
58780933-5,2024-03-02,SALIDA_ANTICIPADA,false,
58780933-5,2024-03-03,SALIDA_ANTICIPADA,false,
58780933-5,2024-03-04,PRESENTE,false,
58780933-5,2024-03-05,PRESENTE,false,
58780933-5,2024-03-06,SALIDA_ANTICIPADA,false,
58780933-5,2024-03-07,AUSENTE,true,Certificado medico
58780933-5,2024-03-08,AUSENTE,false,
58780933-5,2024-03-09,SALIDA_ANTICIPADA,false,
58780933-5,2024-03-10,SALIDA_ANTICIPADA,false,
34552187-9,2024-03-01,AUSENTE,false,
34552187-9,2024-03-02,SALIDA_ANTICIPADA,false,
34552187-9,2024-03-03,SALIDA_ANTICIPADA,false,
34552187-9,2024-03-04,PRESENTE,false,
34552187-9,2024-03-05,SALIDA_ANTICIPADA,false,
34552187-9,2024-03-06,SALIDA_ANTICIPADA,false,
34552187-9,2024-03-07,AUSENTE,true,Certificado medico
34552187-9,2024-03-08,PRESENTE,false,
34552187-9,2024-03-09,PRESENTE,false,
34552187-9,2024-03-10,PRESENTE,false,
86466451-9,2024-03-01,AUSENTE,true,Certificado medico
86466451-9,2024-03-02,AUSENTE,false,
86466451-9,2024-03-03,SALIDA_ANTICIPADA,false,
86466451-9,2024-03-04,PRESENTE,false,
86466451-9,2024-03-05,AUSENTE,false,
86466451-9,2024-03-06,AUSENTE,true,Certificado medico
86466451-9,2024-03-07,SALIDA_ANTICIPADA,false,
86466451-9,2024-03-08,PRESENTE,false,
86466451-9,2024-03-09,AUSENTE,true,Certificado medico
86466451-9,2024-03-10,SALIDA_ANTICIPADA,false,
76189482-0,2024-03-01,PRESENTE,false,
76189482-0,2024-03-02,SALIDA_ANTICIPADA,false,
76189482-0,2024-03-03,PRESENTE,false,
76189482-0,2024-03-04,SALIDA_ANTICIPADA,false,
76189482-0,2024-03-05,PRESENTE,false,
76189482-0,2024-03-06,AUSENTE,true,Certificado medico
76189482-0,2024-03-07,SALIDA_ANTICIPADA,false,
76189482-0,2024-03-08,AUSENTE,false,
76189482-0,2024-03-09,PRESENTE,false,
76189482-0,2024-03-10,SALIDA_ANTICIPADA,false,
56931800-7,2024-03-01,SALIDA_ANTICIPADA,false,
56931800-7,2024-03-02,AUSENTE,true,Certificado medico
56931800-7,2024-03-03,PRESENTE,false,
56931800-7,2024-03-04,SALIDA_ANTICIPADA,false,
56931800-7,2024-03-05,SALIDA_ANTICIPADA,false,
56931800-7,2024-03-06,AUSENTE,false,
56931800-7,2024-03-07,PRESENTE,false,
56931800-7,2024-03-08,PRESENTE,false,
56931800-7,2024-03-09,AUSENTE,false,
56931800-7,2024-03-10,SALIDA_ANTICIPADA,false,
73444990-7,2024-03-01,PRESENTE,false,
73444990-7,2024-03-02,SALIDA_ANTICIPADA,false,
73444990-7,2024-03-03,AUSENTE,true,Certificado medico
73444990-7,2024-03-04,AUSENTE,true,Certificado medico
73444990-7,2024-03-05,AUSENTE,false,
73444990-7,2024-03-06,PRESENTE,false,
73444990-7,2024-03-07,PRESENTE,false,
73444990-7,2024-03-08,PRESENTE,false,
73444990-7,2024-03-09,AUSENTE,false,
73444990-7,2024-03-10,SALIDA_ANTICIPADA,false,
95393714-4,2024-03-01,PRESENTE,false,
95393714-4,2024-03-02,AUSENTE,false,
95393714-4,2024-03-03,PRESENTE,false,
95393714-4,2024-03-04,SALIDA_ANTICIPADA,false,
95393714-4,2024-03-05,PRESENTE,false,
95393714-4,2024-03-06,AUSENTE,true,Certificado medico
95393714-4,2024-03-07,PRESENTE,false,
95393714-4,2024-03-08,AUSENTE,true,Certificado medico
95393714-4,2024-03-09,PRESENTE,false,
95393714-4,2024-03-10,AUSENTE,false,
43083744-0,2024-03-01,SALIDA_ANTICIPADA,false,
43083744-0,2024-03-02,SALIDA_ANTICIPADA,false,
43083744-0,2024-03-03,AUSENTE,false,
43083744-0,2024-03-04,PRESENTE,false,
43083744-0,2024-03-05,AUSENTE,false,
43083744-0,2024-03-06,AUSENTE,false,
43083744-0,2024-03-07,PRESENTE,false,
43083744-0,2024-03-08,PRESENTE,false,
43083744-0,2024-03-09,SALIDA_ANTICIPADA,false,
43083744-0,2024-03-10,AUSENTE,true,Certificado medico
74756747-5,2024-03-01,AUSENTE,true,Certificado medico
74756747-5,2024-03-02,SALIDA_ANTICIPADA,false,
74756747-5,2024-03-03,PRESENTE,false,
74756747-5,2024-03-04,AUSENTE,false,
74756747-5,2024-03-05,PRESENTE,false,
74756747-5,2024-03-06,AUSENTE,true,Certificado medico
74756747-5,2024-03-07,SALIDA_ANTICIPADA,false,
74756747-5,2024-03-08,AUSENTE,true,Certificado medico
74756747-5,2024-03-09,SALIDA_ANTICIPADA,false,
74756747-5,2024-03-10,AUSENTE,true,Certificado medico
80263182-6,2024-03-01,AUSENTE,false,
80263182-6,2024-03-02,SALIDA_ANTICIPADA,false,
80263182-6,2024-03-03,AUSENTE,false,
80263182-6,2024-03-04,PRESENTE,false,
80263182-6,2024-03-05,SALIDA_ANTICIPADA,false,
80263182-6,2024-03-06,SALIDA_ANTICIPADA,false,
80263182-6,2024-03-07,SALIDA_ANTICIPADA,false,
80263182-6,2024-03-08,PRESENTE,false,
80263182-6,2024-03-09,PRESENTE,false,
80263182-6,2024-03-10,AUSENTE,false,
92231647-4,2024-03-01,SALIDA_ANTICIPADA,false,
92231647-4,2024-03-02,AUSENTE,false,
92231647-4,2024-03-03,AUSENTE,false,
92231647-4,2024-03-04,SALIDA_ANTICIPADA,false,
92231647-4,2024-03-05,SALIDA_ANTICIPADA,false,
92231647-4,2024-03-06,PRESENTE,false,
92231647-4,2024-03-07,PRESENTE,false,
92231647-4,2024-03-08,SALIDA_ANTICIPADA,false,
92231647-4,2024-03-09,AUSENTE,true,Certificado medico
92231647-4,2024-03-10,PRESENTE,false,
81617397-8,2024-03-01,SALIDA_ANTICIPADA,false,
81617397-8,2024-03-02,PRESENTE,false,
81617397-8,2024-03-03,PRESENTE,false,
81617397-8,2024-03-04,SALIDA_ANTICIPADA,false,
81617397-8,2024-03-05,PRESENTE,false,
81617397-8,2024-03-06,SALIDA_ANTICIPADA,false,
81617397-8,2024-03-07,SALIDA_ANTICIPADA,false,
81617397-8,2024-03-08,SALIDA_ANTICIPADA,false,
81617397-8,2024-03-09,AUSENTE,false,
81617397-8,2024-03-10,PRESENTE,false,
33377882-7,2024-03-01,AUSENTE,false,
33377882-7,2024-03-02,AUSENTE,true,Certificado medico
33377882-7,2024-03-03,PRESENTE,false,
33377882-7,2024-03-04,SALIDA_ANTICIPADA,false,
33377882-7,2024-03-05,SALIDA_ANTICIPADA,false,
33377882-7,2024-03-06,SALIDA_ANTICIPADA,false,
33377882-7,2024-03-07,AUSENTE,true,Certificado medico
33377882-7,2024-03-08,PRESENTE,false,
33377882-7,2024-03-09,SALIDA_ANTICIPADA,false,
33377882-7,2024-03-10,AUSENTE,false,
95989234-0,2024-03-01,AUSENTE,false,
95989234-0,2024-03-02,PRESENTE,false,
95989234-0,2024-03-03,PRESENTE,false,
95989234-0,2024-03-04,AUSENTE,false,
95989234-0,2024-03-05,SALIDA_ANTICIPADA,false,
95989234-0,2024-03-06,SALIDA_ANTICIPADA,false,
95989234-0,2024-03-07,PRESENTE,false,
95989234-0,2024-03-08,AUSENTE,true,Certificado medico
95989234-0,2024-03-09,AUSENTE,false,
95989234-0,2024-03-10,SALIDA_ANTICIPADA,false,
